ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Ілля Маріїш,True,103,177,132,133.9
Дмитро Товтиш,False,129,147,127,133.8
Ольга Вікторіїш,True,120,177,109,133.79999999999998
Іван Дмитришенко,True,107,161,142,133.7
Оксана Михайлиш,False,116,179,112,133.7
Дмитро Ігоріш,True,107,192,111,133.7
Сергій Тарасіш,False,124,172,108,133.6
Іванна Анниш,True,103,146,162,133.6
Сергій Анатоліїш,True,124,179,101,133.6
Ніна Олександріш,False,139,103,157,133.6
Наталія Тарасіш,False,156,137,100,133.5
Ірина Володимириш,True,113,120,174,133.4
Богдан Неборачко,True,125,136,142,133.4
Лідія Олексіїш,True,118,135,152,133.3
Катерина Сергіїш,False,108,129,171,133.2
Петро Петріш,False,177,100,108,133.2
Ніна Іванниш,True,108,109,191,133.2
Ірина Іваниш,True,156,124,112,133.2
Ярослав Олегіш,True,131,156,113,133.1
Вікторія Ковтун,False,158,108,125,133.1
Анатолій Ігоріш,False,151,132,110,133.0
Павло Іванниш,True,151,118,124,133.0
Віктор Дмитришенко,True,121,136,146,133.0
Олександр Петріш,False,105,123,180,132.9
Тетяна Олексіїш,False,123,160,119,132.9
Оксана Тарасіш,False,126,156,119,132.9
Артем Людмилиш,False,135,110,153,132.9
Максим Іриниш,False,131,104,164,132.8
Максим Тарасіш,True,143,139,113,132.8
Артем Олегіш,False,172,100,113,132.7
Максим Вікторіїш,True,134,163,100,132.5
Ярослав Товтиш,True,167,111,108,132.5
Ярослава Ганниш,True,107,134,165,132.5
Тарас Ніниш,True,103,195,109,132.4
Тетяна Петріш,False,115,164,124,132.39999999999998
Максим Ярославиш,True,141,145,108,132.3
Михайло Людмилиш,False,122,154,124,132.2
Анна Максиміш,False,137,124,134,132.2
Марта Ковтун,False,100,185,122,132.1
Ніна Сергіїш,False,109,131,164,132.1
Павло Ніниш,True,105,131,169,132.0
Тарас Богданіш,False,129,139,129,132.0
Ганна Тетяниш,False,117,176,108,132.0
Олег Артеміш,True,111,149,143,132.0
Ілля Сергіїш,True,108,187,109,132.0
Олег Михайлиш,False,111,147,145,132.0
Андрій Максиміш,False,117,109,175,132.0
Іван Оксаниш,True,141,131,121,132.0
Олексій Олександріш,False,131,162,103,131.9
Ярослава Дмитришенко,True,101,148,157,131.9
Оксана Олениш,True,112,157,133,131.8
Ольга Артеміш,False,133,137,125,131.8
Ярослава Вікторіш,True,127,101,169,131.79999999999998
Людмила Загвойко,False,167,114,102,131.6
Олег Тарасіш,True,104,175,125,131.6
Михайло Олександріш,False,133,158,103,131.5
Марія Іваниш,False,100,133,172,131.5
Вікторія Алібіба,True,118,129,152,131.5
Софія Оксаниш,True,138,131,123,131.4
Іван Іваниш,True,113,180,107,131.3
Ніна Михайлиш,False,122,116,159,131.29999999999998
Анна Олексіїш,True,109,109,183,131.2
Максим Олександріш,False,126,167,102,131.1
Богдан Максиміш,False,107,181,113,131.0
Дмитро Петріш,True,154,106,125,130.9
Людмила Лідіїш,True,102,123,177,130.8
Оксана Сергіїш,False,113,185,100,130.7
Катерина Людмилиш,True,119,125,152,130.7
Катерина Ганниш,False,154,108,122,130.6
Андрій Іваниш,True,121,171,103,130.6
Софія Дмитріш,True,100,164,138,130.6
Дмитро Вікторіш,True,123,104,167,130.5
Ганна Олександріш,False,108,169,122,130.5
Вікторія Артеміш,False,107,108,184,130.4
Ярослава Анниш,False,167,102,110,130.39999999999998
Людмила Дмитришенко,False,138,127,123,130.20000000000002
Катерина Анниш,True,129,150,112,130.2
Ольга Ніниш,True,132,113,145,130.2
Петро Маріїш,False,138,106,144,130.2
Павло Олениш,True,101,122,177,130.1
Ніна Володимириш,True,100,162,138,130.0
Марія Людмилиш,True,157,103,121,130.0
Анна Олегіш,True,100,157,143,130.0
Марія Олегіш,True,102,195,102,129.9
Марта Анниш,False,114,123,158,129.9
Ілля Товтиш,True,114,143,138,129.9
Лідія Артеміш,True,107,174,116,129.8
Наталія Анатоліїш,True,100,160,139,129.7
Іван Сергіїш,True,101,162,135,129.5
Ганна Ілляш,True,100,173,125,129.4
Олег Іваниш,True,115,138,140,129.4
Людмила Володимириш,True,109,107,179,129.4
Олена Ганниш,True,107,175,113,129.20000000000002
Ганна Іванниш,True,106,139,150,129.1
Софія Андріїш,True,163,102,111,129.1
Лідія Дмитришенко,False,132,142,112,129.0
Марта Ганниш,False,158,117,102,128.9
Петро Дмитріш,True,121,121,147,128.8
Андрій Андріїш,True,133,105,147,128.8
Тарас Ганниш,False,121,139,129,128.79999999999998
Петро Оксаниш,False,120,119,150,128.7
Наталія Романіш,False,102,113,180,128.7
Петро Анатоліїш,True,128,134,124,128.6
Оксана Неборачко,False,107,143,143,128.6
Анна Ігоріш,False,126,138,122,128.4
Олександр Ігоріш,False,152,117,108,128.3
Ярослав Тарасіш,True,116,134,139,128.29999999999998
Марта Оксаниш,False,112,118,160,128.2
Олексій Сергіїш,True,109,146,136,128.2
Дмитро Артеміш,True,153,104,119,128.1
Дмитро Софіїш,False,138,131,112,128.1
Юлія Ганниш,True,110,160,120,128.0
Віктор Олегіш,False,145,100,133,127.9
Олег Товтиш,False,166,100,105,127.9
Андрій Анатоліїш,False,142,110,127,127.9
Лідія Лідіїш,True,129,146,108,127.8
Олег Алібіба,False,102,128,162,127.8
Юлія Богданіш,False,104,183,104,127.7
Петро Ілляш,False,140,132,107,127.7
Ярослава Тарасіш,False,133,130,118,127.6
Ірина Ігоріш,False,147,121,108,127.5
Марія Ярославіш,True,131,132,118,127.4
Ольга Олександріш,True,164,104,102,127.4
Вікторія Михайлиш,False,141,120,116,127.2
Олексій Іванниш,True,102,183,105,127.2
Марія Ганниш,False,123,146,114,127.2
Ігор Артеміш,False,119,164,101,127.1
Олександр Анатоліїш,False,116,151,118,127.1
Тетяна Сергіїш,False,125,100,157,127.1
Олександр Тарасіш,False,104,101,184,127.1
Максим Маріїш,False,124,143,115,127.0
Оксана Олексіїш,True,111,128,147,126.9
Тарас Лідіїш,False,136,138,103,126.70000000000002
Вікторія Максиміш,False,108,173,105,126.6
Артем Олениш,False,120,117,145,126.6
Людмила Анниш,False,140,128,107,126.5
Марта Олениш,True,112,133,139,126.4
Ігор Загвойко,True,112,102,170,126.4
Олексій Олексіїш,True,156,111,102,126.3
Наталія Вікторіїш,False,113,162,108,126.20000000000002
Оксана Вікторіїш,False,125,139,115,126.2
Людмила Неборачко,False,129,130,118,126.0
Оксана Ігоріш,True,114,167,101,126.0
Павло Дмитріш,False,146,110,115,125.9
Юлія Ніниш,False,146,124,101,125.9
Катерина Алібіба,False,118,140,122,125.8
Андрій Сергіїш,True,103,160,122,125.8
Іван Михайлиш,True,133,118,123,125.5
Ярослав Вікторіїш,False,108,174,100,125.4
Тетяна Ярославиш,False,117,129,133,125.4
Богдан Володимириш,False,110,115,156,125.3
Анастасія Романіш,True,134,125,114,125.29999999999998
Ярослав Ігоріш,False,116,134,129,125.29999999999998
Ярослава Маріїш,True,118,140,120,125.2
Павло Сергіїш,True,130,125,119,125.2
Олексій Оксаниш,False,120,149,108,125.1
Юлія Сергіїш,True,131,105,137,125.0
Олена Дмитришенко,False,101,167,115,125.0
Дмитро Оксаниш,False,148,119,100,124.9
Дмитро Маріїш,False,114,160,104,124.8
Андрій Вікторіш,True,131,112,129,124.7
Ніна Товтиш,True,116,131,129,124.4
Роман Товтиш,True,102,102,176,124.2
Анатолій Алібіба,False,128,122,121,124.1
Павло Богданіш,False,140,115,112,124.1
Ілля Дмитришенко,False,128,111,132,124.1
Юлія Михайлиш,True,103,100,176,124.0
Михайло Олегіш,True,145,110,110,124.0
Олег Ярославиш,False,140,125,101,123.8
Тетяна Артеміш,False,134,100,134,123.79999999999998
Дмитро Тарасіш,False,116,144,114,123.79999999999998
Ігор Маріїш,False,120,148,104,123.6
Катерина Богданіш,True,138,103,125,123.6
Богдан Загвойко,True,123,108,140,123.6
Ірина Анниш,False,123,121,127,123.6
Юлія Дмитришенко,True,104,127,146,123.5
Ірина Іриниш,True,119,108,145,123.5
Павло Ярославіш,True,101,166,110,123.2
Андрій Романіш,True,119,131,121,123.2
Наталія Загвойко,False,103,162,111,123.1
Вікторія Ярославіш,True,100,139,138,123.1
Олексій Загвойко,False,100,150,127,123.1
Софія Товтиш,False,127,138,103,123.1
Анатолій Максиміш,False,108,111,155,123.0
Ольга Романіш,False,111,115,147,123.0
Людмила Товтиш,True,111,129,133,123.0
Софія Олександріш,True,110,151,112,122.9
Ганна Дмитріш,True,110,143,120,122.9
Ніна Ковтун,True,128,132,107,122.9
Дмитро Ілляш,True,107,101,166,122.9
Сергій Дмитріш,True,115,140,116,122.8
Марія Петріш,False,142,106,114,122.79999999999998
Іван Олениш,True,114,153,104,122.7
Анастасія Олениш,False,137,122,104,122.6
Ярослав Романіш,False,119,123,127,122.6
Максим Іванниш,True,101,116,158,122.6
Вікторія Дмитріш,True,103,149,122,122.5
Дмитро Дмитріш,False,147,103,109,122.4
Олександр Богданіш,False,129,106,130,122.4
Роман Неборачко,True,128,121,116,122.3
Ірина Олексіїш,True,125,130,111,122.3
Тетяна Максиміш,True,102,164,107,122.1
Софія Ніниш,True,114,147,108,122.1
Андрій Софіїш,True,104,147,121,122.0
Марія Романіш,True,121,108,137,121.9
Юлія Ілляш,False,121,140,105,121.9
Анастасія Ковтун,False,118,120,129,121.9
Софія Іваниш,False,135,115,111,121.8
Тетяна Тарасіш,False,116,113,138,121.70000000000002
Олександр Лідіїш,False,110,131,128,121.7
Юлія Іваниш,True,104,117,148,121.1
Ігор Ковтун,False,104,129,136,121.1
Ольга Наталіїш,False,112,105,149,121.0
Сергій Іваниш,True,150,102,101,120.9
Ілля Артеміш,False,116,119,129,120.79999999999998
Іван Тетяниш,False,133,106,119,120.7
Ольга Товтиш,True,149,100,103,120.5
Олексій Максиміш,False,128,105,126,120.5
Олег Ігоріш,False,119,101,142,120.5
Віктор Товтиш,False,117,107,138,120.3
Артем Анниш,True,148,102,101,120.1
Олександр Людмилиш,True,120,118,122,120.0
Людмила Олениш,False,108,149,106,119.7
Іванна Максиміш,True,101,128,136,119.6
Роман Ярославіш,True,100,114,151,119.5
Ірина Тетяниш,False,120,131,107,119.4
Анатолій Анатоліїш,False,106,154,102,119.2
Олександр Олегіш,True,108,131,122,119.1
Іван Наталіїш,True,102,131,130,119.1
Максим Романіш,True,100,139,124,118.89999999999998
Анна Андріїш,True,110,109,140,118.7
Сергій Товтиш,False,109,106,144,118.6
